route_Name,busname,bus_desc,bustype,starttime,endtime,duration,dploc,ratings,fare,seats,Bus_Name,Bus_Id,Seat_Type,Actype,dur_in_min,Orgin,End
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),13:00:00,19:10:00,06h 10m,PNBS-VJA,2.7,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,eGARUDA,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),13:30:00,19:55:00,06h 25m,PNBS-VJA,3.7,533,35,APSRTC,Government Bus,Unknown,AC,385,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),13:40:00,18:30:00,04h 50m,PNBS-VJA,4,396,33,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:00:00,19:40:00,05h 40m,PNBS-VJA,2.7,480,35,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:20:00,20:30:00,06h 10m,PNBS-VJA,2.9,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:20:00,19:15:00,04h 55m,PNBS-VJA,2.2,480,37,APSRTC,Government Bus,Unknown,AC,295,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:40:00,19:30:00,04h 50m,PNBS-VJA,2.1,480,36,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:50:00,21:00:00,06h 10m,PNBS-VJA,3.3,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:00:00,21:00:00,06h 00m,PNBS-VJA,3.8,533,41,APSRTC,Government Bus,Unknown,AC,360,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:10:00,21:20:00,06h 10m,PNBS-VJA,4.1,396,32,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Rajdhani (AC Semi Sleeper 2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:20:00,20:10:00,04h 50m,PNBS-VJA,1.7,480,36,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:30:00,21:40:00,06h 10m,PNBS-VJA,4.2,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:30:00,22:00:00,06h 30m,Auto Nagar,2.8,480,35,APSRTC,Government Bus,Unknown,AC,390,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:40:00,21:40:00,06h 00m,PNBS-VJA,2.9,480,36,APSRTC,Government Bus,Unknown,AC,360,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:50:00,20:50:00,05h 00m,PNBS-VJA,4.4,396,33,APSRTC,Government Bus,Unknown,AC,300,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,eGARUDA,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),16:00:00,22:10:00,06h 10m,PNBS-VJA,3.8,533,35,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),16:10:00,22:20:00,06h 10m,PNBS-VJA,2.7,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),16:30:00,22:40:00,06h 10m,PNBS-VJA,2.5,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),16:40:00,22:35:00,05h 55m,PNBS-VJA,3.4,533,41,APSRTC,Government Bus,Unknown,AC,355,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),16:50:00,21:40:00,04h 50m,PNBS-VJA,3.4,396,33,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,eGARUDA,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),17:00:00,23:10:00,06h 10m,PNBS-VJA,3.6,533,35,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),17:10:00,21:50:00,04h 40m,PNBS-VJA,3.8,396,33,APSRTC,Government Bus,Unknown,AC,280,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),17:20:00,23:00:00,05h 40m,PNBS-VJA,3.6,533,37,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),17:30:00,23:40:00,06h 10m,PNBS-VJA,3.7,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),17:40:00,23:20:00,05h 40m,PNBS-VJA,2.4,480,37,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),17:50:00,22:40:00,04h 50m,PNBS-VJA,3.7,396,33,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),18:00:00,23:40:00,05h 40m,PNBS-VJA,3.5,480,36,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),18:05:00,23:35:00,05h 30m,PNBS-VJA,4.2,396,33,APSRTC,Government Bus,Unknown,AC,330,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),18:10:00,23:00:00,04h 50m,PNBS-VJA,2.3,396,33,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),18:20:00,22:50:00,04h 30m,PNBS-VJA,3.6,533,41,APSRTC,Government Bus,Unknown,AC,270,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),18:30:00,0:45:00,06h 15m,PNBS-VJA,3.4,352,31,APSRTC,Government Bus,Unknown,AC,375,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),18:30:00,0:35:00,06h 05m,PNBS-VJA,3.3,396,33,APSRTC,Government Bus,Unknown,AC,365,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),18:50:00,1:00:00,06h 10m,PNBS-VJA,4.6,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJADHANI AC (CONVERTED METRO LUXURY),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),19:00:00,0:35:00,05h 35m,PNBS-VJA,2,480,36,APSRTC,Government Bus,Unknown,AC,335,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),19:10:00,0:40:00,05h 30m,PNBS-VJA,3.9,396,33,APSRTC,Government Bus,Unknown,AC,330,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),19:20:00,1:00:00,05h 40m,PNBS-VJA,3.8,533,41,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),19:30:00,1:40:00,06h 10m,PNBS-VJA,3.5,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),19:30:00,2:00:00,06h 30m,Auto Nagar,2.5,480,37,APSRTC,Government Bus,Unknown,AC,390,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),19:40:00,1:20:00,05h 40m,PNBS-VJA,4.1,533,41,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),19:50:00,2:00:00,06h 10m,PNBS-VJA,3.9,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:00:00,1:40:00,05h 40m,PNBS-VJA,3.4,533,40,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:10:00,0:55:00,04h 45m,PNBS-VJA,3.8,396,33,APSRTC,Government Bus,Unknown,AC,285,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30:00,2:30:00,06h 00m,PNBS-VJA,4.7,396,33,APSRTC,Government Bus,Unknown,AC,360,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJADHANI AC (CONVERTED METRO LUXURY),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:40:00,2:15:00,05h 35m,PNBS-VJA,2.6,480,36,APSRTC,Government Bus,Unknown,AC,335,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:45:00,2:15:00,05h 30m,PNBS-VJA,5,352,27,APSRTC,Government Bus,Unknown,AC,330,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:50:00,3:00:00,06h 10m,PNBS-VJA,3.7,396,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,eGARUDA,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:00:00,3:10:00,06h 10m,PNBS-VJA,4.4,533,35,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:10:00,1:45:00,04h 35m,PNBS-VJA,3.8,396,33,APSRTC,Government Bus,Unknown,AC,275,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,LAHARI A/C SLEEPER CUM SEATER,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:20:00,3:10:00,05h 50m,PNBS-VJA,4,536,31,APSRTC,Government Bus,Unknown,AC,350,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:30:00,3:50:00,06h 20m,PNBS-VJA,3.4,396,33,APSRTC,Government Bus,Unknown,AC,380,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:40:00,2:00:00,04h 20m,PNBS-VJA,3,480,37,APSRTC,Government Bus,Unknown,AC,260,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:45:00,3:45:00,06h 00m,PNBS-VJA,4.4,396,33,APSRTC,Government Bus,Unknown,AC,360,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,eGARUDA,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:00:00,4:10:00,06h 10m,PNBS-VJA,3.7,533,33,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Lahari Non A/C Sleeper Cum Seater,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:10:00,3:30:00,05h 20m,PNBS-VJA,4.4,354,39,APSRTC,Government Bus,Unknown,AC,320,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Lahari Non A/C Sleeper Cum Seater,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:10:00,4:20:00,06h 10m,PNBS-VJA,4,442,46,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:20:00,4:00:00,05h 40m,PNBS-VJA,3.5,480,37,APSRTC,Government Bus,Unknown,AC,340,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:30:00,3:20:00,04h 50m,PNBS-VJA,3.9,396,33,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:30:00,3:30:00,05h 00m,PNBS-VJA,3.9,396,33,APSRTC,Government Bus,Unknown,AC,300,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:30:00,5:00:00,06h 30m,Auto Nagar,2.9,480,37,APSRTC,Government Bus,Unknown,AC,390,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:30:00,5:00:00,06h 30m,PNBS-VJA,2.4,396,31,APSRTC,Government Bus,Unknown,AC,390,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,LAHARI A/C SLEEPER CUM SEATER,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:40:00,4:15:00,05h 35m,PNBS-VJA,4.2,536,32,APSRTC,Government Bus,Unknown,AC,335,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:50:00,5:00:00,06h 10m,PNBS-VJA,4.3,396,29,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:00:00,3:35:00,04h 35m,PNBS-VJA,3.5,480,37,APSRTC,Government Bus,Unknown,AC,275,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,eGARUDA,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:00:00,5:10:00,06h 10m,PNBS-VJA,4,533,35,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:10:00,5:20:00,06h 10m,PNBS-VJA,3.9,396,31,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:25:00,4:25:00,05h 00m,PNBS-VJA,4,396,32,APSRTC,Government Bus,Unknown,AC,300,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:30:00,4:20:00,04h 50m,PNBS-VJA,3.8,396,33,APSRTC,Government Bus,Unknown,AC,290,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,eGARUDA,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:30:00,5:40:00,06h 10m,PNBS-VJA,3.7,533,35,APSRTC,Government Bus,Unknown,AC,370,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:40:00,4:15:00,04h 35m,PNBS-VJA,3,480,37,APSRTC,Government Bus,Unknown,AC,275,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:55:00,4:50:00,04h 55m,PNBS-VJA,3.5,396,30,APSRTC,Government Bus,Unknown,AC,295,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,RAJDHANI (A.C. Semi Sleeper),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:59:00,5:40:00,05h 41m,PNBS-VJA,3.3,480,37,APSRTC,Government Bus,Unknown,AC,341,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,A/C Seater / Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:45:00,6:00:00,06h 15m,Benz Circle,4.7,446,35,APSRTC,Government Bus,Unknown,AC,375,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,A/C Seater / Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:25:00,6:25:00,07h 00m,Benz Circle,4.6,574,28,APSRTC,Government Bus,Unknown,AC,420,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:30:00,5:20:00,06h 50m,Tadepalli,4.6,500,20,APSRTC,Government Bus,Unknown,AC,410,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),11:40:00,18:35:00,06h 55m,Rtc bus stand,4.7,450,32,APSRTC,Government Bus,Unknown,AC,415,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),16:20:00,23:05:00,06h 45m,Varadhi,4.6,450,36,APSRTC,Government Bus,Unknown,AC,405,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:30:00,4:05:00,06h 35m,Tadepalli,4.5,450,34,APSRTC,Government Bus,Unknown,AC,395,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:25:00,5:55:00,06h 30m,Benz Circle - Reliance trends,4.5,450,27,APSRTC,Government Bus,Unknown,AC,390,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Scania Multi-Axle AC Semi Sleeper (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:40:00,6:05:00,06h 25m,Benz Circle,4.4,399,43,APSRTC,Government Bus,Unknown,AC,385,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),17:30:00,0:05:00,06h 35m,Rtc bus stand,4.5,450,40,APSRTC,Government Bus,Unknown,AC,395,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),10:15:00,17:00:00,06h 45m,Bhavanipuram,4.5,332,12,APSRTC,Government Bus,Unknown,AC,405,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,A/C Seater / Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:50:00,6:10:00,06h 20m,Benz Circle,4.5,465,28,APSRTC,Government Bus,Unknown,AC,380,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,A/C Seater / Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:00:00,5:45:00,06h 45m,NTR Circle,4.6,445,37,APSRTC,Government Bus,Unknown,AC,405,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,AC Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:40:00,6:30:00,06h 50m,Benz Circle,4.5,810,22,APSRTC,Government Bus,Unknown,AC,410,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),10:15:00,16:40:00,06h 25m,Bhavanipuram,4.5,500,30,APSRTC,Government Bus,Unknown,AC,385,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater (2+2),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:50:00,4:05:00,06h 15m,NTR Circle,4.4,332,29,APSRTC,Government Bus,Unknown,AC,375,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,A/C Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:30:00,5:45:00,07h 15m,NTR Circle,4.5,827,20,APSRTC,Government Bus,Unknown,AC,435,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Scania AC Multi Axle Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:20:00,5:55:00,06h 35m,Benz Circle,4.5,693,26,APSRTC,Government Bus,Unknown,AC,395,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,A/C Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:20:00,6:14:00,06h 54m,NTR Circle,4.5,714,23,APSRTC,Government Bus,Unknown,AC,414,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,A/C Seater / Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:50:00,5:40:00,06h 50m,Benz Circle,4.5,376,24,APSRTC,Government Bus,Unknown,AC,410,Vijayawada,Hyderabad
Vijayawada to Hyderabad,APSRTC - 3858,Electric A/C Seater/Sleeper (2+1),DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:00:00,6:30:00,07h 30m,NTR Circle,4.3,379,10,APSRTC,Government Bus,Unknown,AC,450,Vijayawada,Hyderabad
