route_Name,busname,bustype,starttime,endtime,duration,dploc,ratings,fare,seats
Hyderabad to Kurnool,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),21:50,03:00,05h 10m,Kachiguda,4.2,INR 660,32 Seats available
Hyderabad to Kurnool,Sri Balaji Transports,A/C Sleeper (2+1),21:50,03:00,05h 10m,Kachiguda,4.2,INR 1090,12 Seats available
Hyderabad to Kurnool,Dwaraka Travels,Non AC Seater (2+2),21:50,03:31,05h 41m,Nampally,3.7,INR 550,28 Seats available
Hyderabad to Kurnool,Madhavi Travels,Non A/C Seater / Sleeper (2+1),21:50,02:00,04h 10m,Kukatpally,3.6,INR 550,25 Seats available
Hyderabad to Kurnool,Maheswari Travels,A/C Sleeper (2+1),21:55,02:30,04h 35m,Kachiguda,4.3,INR 699,24 Seats available
Hyderabad to Kurnool,Srinivasa Travels,A/C Sleeper (2+1),21:55,03:30,05h 35m,Nampally,4.5,INR 800,20 Seats available
Hyderabad to Kurnool,AR & BCVR Travels,A/C Sleeper (2+1),21:59,02:44,04h 45m,Vanasthalipuram,4.1,INR 900,34 Seats available
Hyderabad to Kurnool,Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,Bharat Nagar,3.8,INR 550,34 Seats available
Hyderabad to Kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:00,02:10,04h 10m,JBS (Jublee Bus Stand),4.7,INR 2699,2 Seats available
Hyderabad to Kurnool,Aditya Logistics,A/C Sleeper (2+1),22:00,01:30,03h 30m,Mehdipatnam,4.2,INR 1990,5 Seats available
Hyderabad to Kurnool,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,Kukatpally,4.2,INR 550,26 Seats available
Hyderabad to Kurnool,KK Travels,A/C Sleeper (2+1),22:00,03:40,05h 40m,Kachiguda,3.6,INR 890,12 Seats available
Hyderabad to Kurnool,Sadiq Tours and Travels,A/C Sleeper (2+1),22:00,03:00,05h 00m,Kachiguda,3.3,INR 1000,18 Seats available
Hyderabad to Kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,Bala Nagar,3.6,INR 500,40 Seats available
Hyderabad to Kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,Miyapur,3.6,INR 500,30 Seats available
Hyderabad to Kurnool,Happy Travels,A/C Sleeper (2+1),22:00,03:00,05h 00m,Ameerpet,3.8,INR 702,19 Seats available
Hyderabad to Kurnool,Happy Travels,A/C Sleeper (2+1),22:00,03:15,05h 15m,Lakdikapul,3.8,INR 800,30 Seats available
Hyderabad to Kurnool,Dwaraka Travels,AC Sleeper (2+1),22:00,03:29,05h 29m,Nampally,4.4,INR 800,12 Seats available
Hyderabad to Kurnool,National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,01:45,03h 45m,Afzalgunj,3.1,INR 1800,27 Seats available
Hyderabad to Kurnool,Vasavi travels,A/C Sleeper (2+1),22:00,02:30,04h 30m,Miyapur,3.7,INR 999,18 Seats available
Hyderabad to Kurnool,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,Chintal,4.5,INR 500,26 Seats available
Hyderabad to Kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,Miyapur,3.7,INR 500,35 Seats available
Hyderabad to Kurnool,Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,Kachiguda,3.7,INR 500,15 Seats available
Hyderabad to Kurnool,Blue Travels,Non A/C Seater / Sleeper (2+1),22:00,03:45,05h 45m,Bhel Beeramguda,*,INR 500,38 Seats available
Hyderabad to Kurnool,Geetha Bus Travels,NON A/C Sleeper (2+1),22:05,03:30,05h 25m,Miyapur,4.6,INR 650,25 Seats available
Hyderabad to Kurnool,Madhavi Travels,A/C Seater / Sleeper (2+1),22:10,02:00,03h 50m,Kachiguda,3.6,INR 650,28 Seats available
Hyderabad to Kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:10,02:30,04h 20m,Miyapur,4.1,INR 600,34 Seats available
Hyderabad to Kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:10,03:15,05h 05m,Miyapur,4.1,INR 500,40 Seats available
Hyderabad to Kurnool,MAAHI METRO TOURS AND TRAVELS,A/C Sleeper (2+1),22:15,03:01,04h 46m,Miyapur,4.1,INR 799,17 Seats available
Hyderabad to Kurnool,Moksha Travels,A/C Sleeper (2+1),22:15,04:10,05h 55m,Miyapur,4.1,INR 1600,30 Seats available
Hyderabad to Kurnool,Yes Express Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:15,00:15,02h 00m,Jadcherla,3.3,INR 1890,14 Seats available
Hyderabad to Kurnool,Vasavi travels,A/C Sleeper (2+1),22:15,02:30,04h 15m,Narayanaguda,3.7,INR 999,6 Seats available
Hyderabad to Kurnool,DLT BUS,A/C Sleeper (2+1),22:15,02:00,03h 45m,SR Nagar,3.7,INR 1999,36 Seats available
Hyderabad to Kurnool,AR & BCVR Travels,A/C Sleeper (2+1),22:15,03:00,04h 45m,Miyapur,4.1,INR 900,38 Seats available
Hyderabad to Kurnool,Sree sivasankar Travels,NON A/C Seater (2+2),22:30,03:30,05h 00m,Panjagutta,4.1,INR 600,27 Seats available
Hyderabad to Kurnool,Sudheer Travels,NON A/C Sleeper (2+1),22:30,02:00,03h 30m,SR Nagar,4.9,INR 750,29 Seats available
Hyderabad to Kurnool,Sudheer Travels,A/C Sleeper (2+1),22:30,02:00,03h 30m,SR Nagar,4.9,INR 660,17 Seats available
Hyderabad to Kurnool,SRS Travels,A/C Sleeper (2+1),22:30,02:30,04h 00m,Lakdikapul,3.1,INR 1750,4 Seats available
Hyderabad to Kurnool,GOWTHAMI TOURS AND TRAVELS,Volvo Multi Axle B9R A/C Sleeper (2+1),22:30,03:00,04h 30m,Gachibowli,3.2,2850,36 Seats available
Hyderabad to Kurnool,True Bus,Volvo Multi Axle B9R A/C Sleeper (2+1),22:30,03:30,05h 00m,Miyapur,3.0,INR 1399,28 Seats available
Hyderabad to Kurnool,GOWTHAMI TOURS AND TRAVELS,NON A/C Sleeper (2+1),22:30,02:00,03h 30m,Nizampet,3.2,664,21 Seats available
Hyderabad to Kurnool,GOWTHAMI TOURS AND TRAVELS,A/C Sleeper (2+1),22:30,02:00,03h 30m,Kukatpally,3.2,664,23 Seats available
Hyderabad to Kurnool,Sai Sindhu Travels,A/C Sleeper (2+1),22:45,02:45,04h 00m,Erragadda,3.2,INR 1690,14 Seats available
Hyderabad to Kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),22:45,02:15,03h 30m,Gachibowli,4.7,INR 2199,36 Seats available
Hyderabad to Kurnool,Yolo Bus,A/C Sleeper (2+1),22:46,02:48,04h 02m,Lakdikapul,4.3,INR 2590,17 Seats available
Hyderabad to Kurnool,Go Tour Travels and Holidays,Scania AC Multi Axle Sleeper (2+1),23:00,02:15,03h 15m,Gachibowli O R R,4.3,INR 1899,13 Seats available
Hyderabad to Kurnool,RESHMA TOURISTS,Bharat Benz A/C Sleeper (2+1),23:00,02:30,03h 30m,Miyapur Allwin,3.6,INR 2200,6 Seats available
Hyderabad to Kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:15,02:30,03h 15m,Lakdikapul,4.7,INR 2999,28 Seats available
Hyderabad to Kurnool,National travels,A/C Sleeper (2+1),23:25,02:45,03h 20m,Ameerpet,3.1,INR 2400,18 Seats available
Hyderabad to Kurnool,Streamline tours and travels,Bharat Benz A/C Sleeper (2+1),23:30,03:10,03h 40m,Lakdikapul,3.9,INR 2099,24 Seats available
Hyderabad to Kurnool,VRL Travels,NON A/C Sleeper (1+2),23:30,03:00,03h 30m,Mehdipatnam,3.4,INR 1900,4 Seats available
Hyderabad to Kurnool,Highline Transports,VE A/C Sleeper (2+1),23:30,02:15,02h 45m,Shadnagar,4.3,INR 2140,14 Seats available
Hyderabad to Kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),23:30,03:00,03h 30m,Shivarampalli,4.3,INR 2039,18 Seats available
Hyderabad to Kurnool,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,03:30,04h 00m,Lakdikapul,3.1,INR 1500,23 Seats available
Hyderabad to Kurnool,Intercity travels,Bharat Benz A/C Sleeper (2+1),23:30,03:00,03h 30m,Gachibowli,4.5,INR 2199,16 Seats available
Hyderabad to Kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),23:45,03:15,03h 30m,Shivarampalli,4.3,INR 2599,15 Seats available
Hyderabad to Kurnool,Intercity travels,Bharat Benz A/C Sleeper (2+1),23:45,03:30,03h 45m,Lakdikapul,4.5,INR 2199,18 Seats available
Hyderabad to Kurnool,National travels,VE A/C Sleeper (2+1),23:45,03:45,04h 00m,Gachibowli,3.1,INR 1700,20 Seats available
Hyderabad to Kurnool,Ravina Travels (Regd),A/C Sleeper (2+1),23:45,02:45,03h 00m,Aramghar,3.0,INR 1899,13 Seats available
Hyderabad to Kurnool,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),23:50,03:15,03h 25m,Lakdikapul,3.6,INR 3500,8 Seats available
Hyderabad to Kurnool,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),23:50,03:15,03h 25m,Lakdikapul,3.6,INR 1970,12 Seats available
Hyderabad to Kurnool,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),12:20,16:00,03h 40m,Shadnagar,2.7,950,17 Seats available
Hyderabad to Kurnool,Bmcc Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),12:45,02:00,13h 15m,Jadcherla,2.6,2564,28 Seats available
Hyderabad to Kurnool,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),13:45,20:30,06h 45m,Dundigal,1.4,INR 1400,7 Seats available
Hyderabad to Kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),14:45,17:55,03h 10m,Rajendranagar,2.7,INR 2200,6 Seats available
Hyderabad to Kurnool,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),16:30,20:15,03h 45m,Rajendranagar,1.4,INR 1500,26 Seats available
Hyderabad to Kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),16:45,22:30,05h 45m,Kukatpally,2.4,INR 3000,9 Seats available
Hyderabad to Kurnool,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:30,21:00,03h 30m,LB Nagar,1.5,INR 1100,25 Seats available
Hyderabad to Kurnool,Bmcc Travels,A/C Sleeper (2+1),18:00,23:45,05h 45m,Nizampet,2.6,1057,20 Seats available
Hyderabad to Kurnool,Bmcc Travels,A/C Sleeper (2+1),18:00,23:45,05h 45m,Nizampet,2.6,1899,36 Seats available
Hyderabad to Kurnool,Morning Star Travels,A/C Sleeper (2+1),18:45,22:40,03h 55m,Hydernagar,2.6,INR 990,27 Seats available
Hyderabad to Kurnool,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),19:00,23:00,04h 00m,Miyapur,1.9,2850,36 Seats available
Hyderabad to Kurnool,Tranzindia Travels,NON A/C Sleeper (2+1),19:15,02:00,06h 45m,Gachibowli,2.4,INR 1749,14 Seats available
Hyderabad to Kurnool,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),19:15,01:30,06h 15m,Gachibowli,2.4,INR 2590,31 Seats available
Hyderabad to Kurnool,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),19:55,23:10,03h 15m,Mehdipatnam,2.4,INR 2099,30 Seats available
Hyderabad to Kurnool,Tranzindia Travels,Non A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,Kukatpally,2.4,INR 1349,17 Seats available
Hyderabad to Kurnool,Bmcc Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:00,00:20,04h 20m,Paradise,2.6,2328,42 Seats available
Hyderabad to Kurnool,Zingbus Plus,A/C Sleeper (2+1),20:05,01:05,05h 00m,Gachibowli,2.7,2025,11 Seats available
Hyderabad to Kurnool,DHANUNJAYA TRAVELS,A/C Seater / Sleeper (2+1),20:45,01:15,04h 30m,Kukatpally,2.0,INR 1499,22 Seats available
Hyderabad to Kurnool,Zingbus Plus,A/C Sleeper (2+1),20:50,01:05,04h 15m,Shivarampalli,2.7,892,25 Seats available
Hyderabad to Kurnool,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),21:00,01:45,04h 45m,Moosapet,2.2,INR 1300,17 Seats available
Hyderabad to Kurnool,PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,01:45,04h 30m,Vanasthalipuram,2.9,INR 600,31 Seats available
Hyderabad to Kurnool,Bmcc Travels,Non A/C Seater / Sleeper (2+1),21:15,02:25,05h 10m,Paradise,2.6,1231,17 Seats available
Hyderabad to Kurnool,DHANUNJAYA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),21:30,00:30,03h 00m,Mehdipatnam,2.5,INR 1399,18 Seats available
Hyderabad to Kurnool,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),21:30,00:30,03h 00m,Medchal,2.6,INR 2290,18 Seats available
Hyderabad to Kurnool,PRL BUS,A/C Sleeper (2+1),21:30,02:30,05h 00m,Vanasthalipuram,2.9,INR 1100,24 Seats available
Hyderabad to Kurnool,SEVEN HILLS TRAVELS,A/C Sleeper (2+1),21:30,02:35,05h 05m,Dilsukhnagar,2.6,INR 999,24 Seats available
Hyderabad to Kurnool,PRL BUS,Non A/C Seater / Sleeper (2+1),21:45,02:30,04h 45m,Kachiguda,2.9,INR 700,34 Seats available
Hyderabad to Kurnool,Tranzindia Travels,Bharat Benz A/C Sleeper (2+1),21:45,01:50,04h 05m,Moosapet,2.4,INR 999,21 Seats available
Hyderabad to Kurnool,Meghana Travels,A/C Sleeper (2+1),21:50,03:30,05h 40m,Gandi Maisamma,2.9,903,30 Seats available
Hyderabad to Kurnool,Meghana Travels,Non A/C Seater / Sleeper (2+1),21:50,03:00,05h 10m,Gandi Maisamma,2.9,475,26 Seats available
Hyderabad to Kurnool,Morning Star Travels,A/C Sleeper (2+1),22:00,01:30,03h 30m,SR Nagar,2.6,INR 990,32 Seats available
Hyderabad to Kurnool,Morning Star Travels,NON A/C Sleeper (2+1),22:00,02:40,04h 40m,Ameerpet,2.6,INR 690,4 Seats available
Hyderabad to Kurnool,PRL BUS,Non A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,Kachiguda,2.9,INR 600,36 Seats available
Hyderabad to Kurnool,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),22:00,01:45,03h 45m,SR Nagar,2.6,INR 2190,8 Seats available
Hyderabad to Kurnool,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),22:00,02:00,04h 00m,TadbanZoo Park,2.6,1282,10 Seats available
Hyderabad to Kurnool,BRS Travels,NON AC Seater / Sleeper 2+1,22:10,03:00,04h 50m,Chanda Nagar,1.8,INR 550,29 Seats available
Hyderabad to Kurnool,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),22:10,02:30,04h 20m,Miyapur,2.6,INR 499,33 Seats available
Hyderabad to Kurnool,ISRTC BUS,A/C Sleeper (2+1),22:15,02:05,03h 50m,Erragadda,1.9,INR 1990,30 Seats available
Hyderabad to Kurnool,BRS Travels,A/C Sleeper (2+1),22:15,03:30,05h 15m,Chanda Nagar,1.8,INR 800,14 Seats available
Hyderabad to Kurnool,BTR Travels,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:15,01:30,03h 15m,Lakdikapul,1.7,INR 1499,35 Seats available
Hyderabad to Kurnool,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),22:15,02:15,04h 00m,TadbanZoo Park,2.6,1329,16 Seats available
Hyderabad to Kurnool,VEGA BUS,A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,Miyapur,2.7,3325,1 Seat available
Hyderabad to Kurnool,Zingbus Plus,A/C Sleeper (2+1),22:25,02:30,04h 05m,Gachibowli,2.7,2025,25 Seats available
Hyderabad to Kurnool,Zingbus Plus,A/C Sleeper (2+1),22:30,02:40,04h 10m,Ameerpet,2.7,811,26 Seats available
Hyderabad to Kurnool,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:30,04h 00m,Kukatpally,2.7,1092,22 Seats available
Hyderabad to Kurnool,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),22:30,03:00,04h 30m,Lakdikapul,2.4,INR 1049,24 Seats available
Hyderabad to Kurnool,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),23:15,02:30,03h 15m,Nampally,2.4,INR 2449,22 Seats available
Hyderabad to Kurnool,Northern Travels,Bharat Benz A/C Sleeper (2+1),23:15,02:35,03h 20m,Lakdikapul,2.7,1424,20 Seats available
Hyderabad to Kurnool,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),23:20,04:25,05h 05m,Miyapur,2.7,1923,31 Seats available
Hyderabad to Kurnool,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),23:30,03:15,03h 45m,Afzalgunj,2.6,INR 1399,16 Seats available
Hyderabad to Kurnool,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),23:30,03:15,03h 45m,Afzalgunj,2.6,1282,10 Seats available
Hyderabad to Kurnool,Bmcc Travels,A/C Sleeper (2+1),23:45,03:30,03h 45m,Lakdikapul,2.6,1805,24 Seats available
Hyderabad to Sathupally,TSRTC - 64958,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:20,20:35,06h 15m,Central Bus Station (CBS,3.7,INR 453,31 Seats available
Hyderabad to Sathupally,TSRTC - 2492,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,01:30,08h 00m,Shamshabad,3.8,INR 456,31 Seats available
Hyderabad to Sathupally,TSRTC - 2415,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:40,03:40,09h 00m,Shamshabad,3.8,INR 456,13 Seats available
Hyderabad to Sathupally,TSRTC - 64341,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,04:55,08h 05m,Bhel,4.2,INR 453,12 Seats available
Hyderabad to Sathupally,TSRTC - 8886,Lahari Non A/C Sleeper Cum Seater,21:00,04:30,07h 30m,Bhel,4.2,INR 453,31 Seats available
Hyderabad to Sathupally,TSRTC - 8825,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:30,07h 30m,Ecil,4.3,INR 453,22 Seats available
Hyderabad to Sathupally,TSRTC - 8856,RAJDHANI (A.C. Semi Sleeper),21:15,04:40,07h 25m,Bhel,3.7,INR 550,23 Seats available
Hyderabad to Sathupally,TSRTC - 8848,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:50,07h 30m,Jeedimetla,3.9,INR 453,22 Seats available
Hyderabad to Sathupally,TSRTC - 64864,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,03:45,06h 05m,Central Bus Station (CBS,4.1,INR 453,30 Seats available
Hyderabad to Sathupally,TSRTC - 64827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06:00,07h 45m,Bhel,3.8,INR 453,8 Seats available
Hyderabad to Sathupally,APSRTC - 4797,Super Luxury (Non AC Seater 2+2 Push Back),19:30,04:05,08h 35m,Bhel,4.1,INR 483,34 Seats available
Hyderabad to Sathupally,APSRTC - 4958,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:30,07h 30m,Bhel,4.4,INR 483,25 Seats available
Hyderabad to Sathupally,APSRTC - 4960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:00,07h 30m,Bhel,3.2,INR 483,20 Seats available
Hyderabad to Sathupally,APSRTC - 4954,Super Luxury (Non AC Seater 2+2 Push Back),20:30,04:00,07h 30m,Jeedimetla,3.3,INR 451,23 Seats available
Hyderabad to Sathupally,APSRTC - 4962,INDRA(A.C. Seater),21:00,04:35,07h 35m,Bhel,3.9,INR 545,34 Seats available
Hyderabad to Sathupally,APSRTC - 4874,STAR LINER(NON-AC SLEEPER 2+1),21:15,05:10,07h 55m,Bhel,3.2,INR 584,31 Seats available
Hyderabad to Sathupally,Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,SR Nagar,4.7,INR 680,20 Seats available
Hyderabad to Sathupally,BSR Tours And Travels,NON A/C Seater (2+2),22:00,05:00,07h 00m,Secunderabad,4.1,INR 400,39 Seats available
Hyderabad to Sathupally,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,Miyapur,4.0,INR 400,25 Seats available
Hyderabad to Sathupally,Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,T V Tower Malakpet,4.9,INR 749,17 Seats available
Hyderabad to Sathupally,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,Beeramguda,4.2,INR 500,26 Seats available
Hyderabad to Sathupally,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,05:25,06h 55m,Gachibowli,4.3,INR 500,23 Seats available
Hyderabad to Sathupally,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,04:00,06h 00m,ESI,4.8,INR 1400,25 Seats available
Hyderabad to Sathupally,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),21:45,05:00,07h 15m,Hydernagar,3.1,INR 400,23 Seats available
Hyderabad to Sathupally,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),21:45,05:20,07h 35m,Hafeezpet,3.6,INR 400,22 Seats available
Hyderabad to Sathupally,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,Miyapur,3.6,INR 599,18 Seats available
Hyderabad to Sathupally,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:35,04:00,05h 25m,Kukatpally,3.1,INR 610,32 Seats available
Hyderabad to Sathupally,DMR Travels,Non A/C Seater / Sleeper (2+1),21:35,04:00,06h 25m,Serilingampally,3.1,INR 999,37 Seats available
Hyderabad to Sathupally,Sri Krishna Travels,A/C Sleeper (2+1),19:00,01:00,06h 00m,Tarnaka,3.2,INR 1600,23 Seats available
Hyderabad to Sathupally,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,Serilingampally,2.1,INR 777,29 Seats available
Hyderabad to Sathupally,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30,01:00,05h 30m,Nagole,4.0,INR 1000,26 Seats available
Hyderabad to Sathupally,Sri Venkateswara Travels,A/C Semi Sleeper (2+2),22:30,05:00,06h 30m,Kukatpally,4.0,INR 3000,40 Seats available
Hyderabad to Sathupally,KVR Tours and Travels,A/C Sleeper (2+1),19:30,03:00,07h 30m,Kondapur RTA Office,3.6,INR 799,26 Seats available
Hyderabad to Sathupally,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,Uppal,3.6,637,26 Seats available
Hyderabad to Sathupally,Sri KVR Travels,A/C Sleeper (2+1),22:00,04:50,06h 50m,Gachibowli,3.5,INR 600,36 Seats available
Hyderabad to Sathupally,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,02:05,07h 35m,Kukatpally,3.1,INR 670,20 Seats available
Hyderabad to Sathupally,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),22:10,05:45,07h 35m,Nizampet,3.7,INR 400,15 Seats available
Hyderabad to Sathupally,DMR Travels,A/C Sleeper (2+1),20:40,03:30,06h 50m,Miyapur,3.1,INR 1599,30 Seats available
Hyderabad to Sathupally,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),22:15,04:15,06h 00m,Nizampet,2.7,808,34 Seats available
Hyderabad to Sathupally,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),22:00,05:20,07h 20m,Miyapur,1.0,INR 500,12 Seats available
Hyderabad to Sathupally,Morning Star Travels,A/C Sleeper (2+1),22:25,04:50,06h 25m,Bhel,1.8,INR 990,21 Seats available
Hyderabad to Sathupally,Sri Krishna Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,ESI,4.0,INR 1990,25 Seats available
Hyderabad to Sathupally,Vahini Travels,NON A/C Push Back (2+2),22:00,03:30,05h 30m,Uppal,3.7,INR 560,32 Seats available
Hyderabad to Sathupally,KVR Tours and Travels,NON A/C Sleeper (2+1),19:30,03:00,07h 30m,Kondapur RTA Office,3.6,INR 3000,28 Seats available
Hyderabad to Sathupally,SVN TOURS & TRAVELS,NON A/C Semi Sleeper / Sleeper (2+1),22:00,04:30,06h 30m,Nizampet,2.7,INR 1222,42 Seats available
Hyderabad to Sathupally,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,Serilingampally,2.1,INR 777,20 Seats available
Hyderabad to Armoor,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:30,03h 30m,Suchitra,3.7,542,31 Seats available
Hyderabad to Armoor,Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,03:15,05h 30m,Sadarghat sign baba mandir ka...,1.7,INR 500,31 Seats available
Hyderabad to Armoor,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,01:40,04h 10m,Tolichowki,3.9,INR 1500,30 Seats available
Hyderabad to Armoor,Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,Nampally near limra travels,3.9,1140,24 Seats available
Hyderabad to Armoor,Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,Jubilee Bus Station JBS,3.6,INR 1600,12 Seats available
Hyderabad to Godavarikhani,TSRTC - 9503,RAJDHANI (A.C. Semi Sleeper),13:00,18:30,05h 30m,Miyapur,3.2,INR 476,17 Seats available
Hyderabad to Godavarikhani,TSRTC - 7204,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,19:30,05h 30m,Central Bus Station (CBS,3.7,INR 392,31 Seats available
Hyderabad to Godavarikhani,TSRTC - 7267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,20:00,05h 30m,Miyapur,3.8,INR 392,23 Seats available
Hyderabad to Godavarikhani,TSRTC - 7198,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,22:00,05h 30m,Central Bus Station (CBS,3.6,INR 392,28 Seats available
Hyderabad to Godavarikhani,TSRTC - 7331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,23:15,05h 45m,Miyapur,3.3,INR 392,30 Seats available
Hyderabad to Godavarikhani,TSRTC - 7206,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,01:50,05h 30m,Central Bus Station (CBS,4.4,INR 392,31 Seats available
Hyderabad to Godavarikhani,TSRTC - 7235,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:00,05h 30m,Central Bus Station (CBS,4.7,INR 392,31 Seats available
