state,route_name,busname,bustype,departing_time,reaching_time,duration,dploc,star_rating,price,seats_available,transport,transport_mode,Seat_Type,Actype,dur_in_min,from,to
Andhra Pradesh,Rajahmundry to Vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),22:00,01:10,03h 10m,Morampudi Junction,3.5,2500.0,6,Sri Krishna Travels,Private Bus,Sleeper,AC,190,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Mythri Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,Gokavaram Bus Stand,4.5,1299.0,8,Mythri Tours And Travels,Private Bus,Sleeper,AC,225,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,01:00,02h 30m,Gokavaram Bus Stand,4.7,2999.0,9,Shyamoli Paribahan Pvt Ltd,Private Bus,Seater / Sleeper,AC,150,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:55,00:30,01h 35m,Diwaan Chervu,3.7,1299.0,3,SRI SAI BALAJI TOURS AND TRAVELS,Private Bus,Seater / Sleeper,AC,95,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,LUCKY TRAVELS,Volvo Multi-Axle A/C Sleeper (2+1),23:00,02:00,03h 00m,Diwaan Chervu,3.9,1999.0,17,LUCKY TRAVELS,Private Bus,Sleeper,AC,180,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:00,02:00,03h 00m,Diwaan Chervu,3.5,890.0,18,SVR Tours and Travels,Private Bus,Seater / Sleeper,AC,180,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:00,02:00,03h 00m,Diwaan Chervu,3.3,1299.0,24,Sri Tulasi Tours and Travels,Private Bus,Seater / Sleeper,AC,180,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:00,02:00,03h 00m,Diwaan Chervu,3.5,990.0,11,SVR Tours and Travels,Private Bus,Seater / Sleeper,AC,180,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Jagan Travels,A/C Sleeper (2+1),23:00,23:50,00h 50m,Lala Cheruvu,4.0,1630.0,5,Jagan Travels,Private Bus,Sleeper,AC,50,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,02:30,03h 15m,Hi-TECH BUSSTAND,3.6,1500.0,3,V Kaveri Travels,Private Bus,Seater / Sleeper,Non A/C,195,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,Diwaan Chervu,3.6,2600.0,3,V Kaveri Travels,Private Bus,Seater / Sleeper,AC,210,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,SVR Tours and Travels,Volvo A/C Sleeper (2+1),23:45,03:00,03h 15m,Diwaan Chervu,3.5,1100.0,14,SVR Tours and Travels,Private Bus,Sleeper,AC,195,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,02:00,02h 15m,Diwaan Chervu,3.5,1100.0,12,SVR Tours and Travels,Private Bus,Sleeper,Unknown,135,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:59,03:30,03h 31m,Diwaan Chervu,3.3,1149.0,11,Sri Tulasi Tours and Travels,Private Bus,Seater / Sleeper,AC,211,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),00:30,03:45,03h 15m,Gsl Medical College,3.6,1099.0,19,Sri VInayaka Travels(Siva's),Private Bus,Seater / Sleeper,AC,195,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),16:00,20:15,04h 15m,Gokavaram Bus Stand,2.9,1890.0,3,Morning Star Travels,Private Bus,Sleeper,AC,255,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),17:00,21:15,04h 15m,Morampudi Junction,2.3,890.0,17,KKaveri Travels,Private Bus,Seater / Sleeper,Non A/C,255,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),17:35,22:30,04h 55m,Lala Cheruvu,2.9,890.0,6,Morning Star Travels,Private Bus,Sleeper,AC,295,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),19:40,23:15,03h 35m,Diwaan Chervu,2.9,790.0,3,Morning Star Travels,Private Bus,Sleeper,AC,215,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),20:20,23:30,03h 10m,Diwaan Chervu,2.9,790.0,14,Morning Star Travels,Private Bus,Sleeper,AC,190,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),21:15,01:45,04h 30m,Lala Cheruvu,2.9,1590.0,3,Morning Star Travels,Private Bus,Sleeper,AC,270,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Naveen Tours and Travels,AC Seater (2+2),22:15,03:05,04h 50m,Lalacheruvu HP Petrol pump,0.0,3999.0,40,Naveen Tours and Travels,Private Bus,Seater,AC,290,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:15,01:45,03h 30m,Gokavaram Bus Stand,2.9,1390.0,2,Morning Star Travels,Private Bus,Sleeper,AC,210,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),22:25,01:20,02h 55m,Diwaan Chervu,2.8,1520.0,16,KVR Tours and Travels,Private Bus,Sleeper,AC,175,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,SKS Logistics,A/C Seater / Sleeper (2+1),23:55,03:15,03h 20m,Lala Cheruvu,2.6,1172.0,14,SKS Logistics,Private Bus,Seater / Sleeper,AC,200,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),23:59,03:45,03h 46m,Diwancheruvu Junction,0.0,3999.0,44,Naveen Tours and Travels,Private Bus,Seater / Sleeper,AC,226,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),02:30,06:20,03h 50m,Lala Cheruvu,2.9,990.0,25,Morning Star Travels,Private Bus,Sleeper,AC,230,Rajahmundry,Vijayawada
Andhra Pradesh,Rajahmundry to Vijayawada,VRL Travels,Volvo Multi-Axle A/C Sleeper (2+1),18:00,21:50,03h 50m,Lalacheruvu H P Oil Pumpl Bunk,3.4,2800.0,5,VRL Travels,Private Bus,Sleeper,AC,230,Rajahmundry,Vijayawada
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,18:45,04h 00m,Central Bus Station (CBS,3.5,344.0,24,APSRTC,Government Bus,Push Back,AC,240,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51451,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,20:00,04h 30m,Central Bus Station (CBS,3.5,344.0,32,APSRTC,Government Bus,Push Back,AC,270,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 9236,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,22:45,06h 45m,Bhel,3.7,376.0,32,APSRTC,Government Bus,Push Back,AC,405,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5355,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,20:45,04h 00m,Central Bus Station (CBS,3.7,344.0,33,APSRTC,Government Bus,Push Back,AC,240,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51051,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,21:30,04h 45m,Central Bus Station (CBS,2.8,344.0,32,APSRTC,Government Bus,Push Back,AC,285,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 9295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,21:30,04h 15m,Central Bus Station (CBS,3.8,344.0,33,APSRTC,Government Bus,Push Back,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5652,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,23:59,06h 44m,Bhel,2.9,376.0,33,APSRTC,Government Bus,Push Back,AC,404,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5664,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,22:15,04h 30m,Central Bus Station (CBS,4.2,344.0,33,APSRTC,Government Bus,Push Back,AC,270,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6138,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,00:20,06h 35m,Bhel,3.5,396.0,33,APSRTC,Government Bus,Push Back,AC,395,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 47144,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:30,23:55,05h 25m,Bhel,2.5,465.0,13,APSRTC,Government Bus,Unknown,AC,325,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6175,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,23:00,04h 30m,Central Bus Station (CBS,4.5,344.0,30,APSRTC,Government Bus,Push Back,AC,270,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5682,INDRA(A.C. Seater),18:45,23:00,04h 15m,Central Bus Station (CBS),3.7,416.0,35,APSRTC,Government Bus,Seater,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5443,VENNELA (A.C. SLEEPER),19:00,00:45,05h 45m,Bhel,3.8,676.0,17,APSRTC,Government Bus,Sleeper,AC,345,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:30,04h 30m,Central Bus Station (CBS,4.7,344.0,29,APSRTC,Government Bus,Push Back,AC,270,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5419,VENNELA (A.C. SLEEPER),19:30,01:15,05h 45m,Bhel,3.0,676.0,19,APSRTC,Government Bus,Sleeper,AC,345,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51027,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,02:00,06h 30m,Bhel,2.9,376.0,34,APSRTC,Government Bus,Push Back,AC,390,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6604,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:15,06h 15m,Bhel,4.3,376.0,33,APSRTC,Government Bus,Push Back,AC,375,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6471,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,02:00,06h 00m,Jeedimetla,3.5,360.0,31,APSRTC,Government Bus,Push Back,AC,360,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6485,STAR LINER(NON-AC SLEEPER 2+1),20:00,02:00,06h 00m,Bhel,3.0,488.0,25,APSRTC,Government Bus,Sleeper,AC,360,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6476,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,02:50,06h 30m,Bhel,3.7,376.0,32,APSRTC,Government Bus,Push Back,AC,390,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51306,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:45,06h 15m,Bhel,4.3,376.0,18,APSRTC,Government Bus,Push Back,AC,375,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51007,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,03:00,06h 15m,Bhel,2.6,376.0,29,APSRTC,Government Bus,Push Back,AC,375,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 5658,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,01:15,04h 30m,Central Bus Station (CBS,3.7,344.0,33,APSRTC,Government Bus,Push Back,AC,270,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 53549,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:15,04h 15m,Central Bus Station (CBS),3.7,344.0,27,APSRTC,Government Bus,Push Back,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6531,Express(Non AC Seater),21:00,02:00,05h 00m,Central Bus Station (CBS),2.4,265.0,47,APSRTC,Government Bus,Seater,AC,300,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6833,INDRA(A.C. Seater),21:30,03:20,05h 50m,Bhel,4.1,455.0,25,APSRTC,Government Bus,Seater,AC,350,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 66441,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:30,06h 00m,Miyapur,3.9,376.0,25,APSRTC,Government Bus,Push Back,AC,360,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51530,STAR LINER(NON-AC SLEEPER 2+1),21:45,04:15,06h 30m,Bhel,4.4,488.0,16,APSRTC,Government Bus,Sleeper,AC,390,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6418,INDRA(A.C. Seater),22:00,03:00,05h 00m,Kukatpally,3.1,455.0,33,APSRTC,Government Bus,Seater,AC,300,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51603,INDRA(A.C. Seater),22:30,02:30,04h 00m,Central Bus Station (CBS),3.7,416.0,37,APSRTC,Government Bus,Seater,AC,240,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:25,04h 40m,Central Bus Station (CBS,3.7,344.0,34,APSRTC,Government Bus,Push Back,AC,280,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6432,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:00,04h 15m,Central Bus Station (CBS,3.8,344.0,31,APSRTC,Government Bus,Push Back,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51356,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:00,04h 00m,Central Bus Station (CBS,1.8,344.0,34,APSRTC,Government Bus,Push Back,AC,240,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6469,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:30,04h 15m,Central Bus Station (CBS,3.1,344.0,21,APSRTC,Government Bus,Push Back,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04:00,04h 30m,Central Bus Station (CBS,4.0,344.0,34,APSRTC,Government Bus,Push Back,AC,270,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51130,INDRA(A.C. Seater),23:45,03:28,03h 43m,Central Bus Station (CBS,3.9,416.0,37,APSRTC,Government Bus,Seater,AC,223,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6567,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03:55,04h 10m,Central Bus Station (CBS,4.1,344.0,30,APSRTC,Government Bus,Push Back,AC,250,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 51059,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04:30,04h 40m,Central Bus Station (CBS,4.5,344.0,32,APSRTC,Government Bus,Push Back,AC,280,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,APSRTC - 6421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:10,04h 15m,Central Bus Station (CBS,4.2,344.0,33,APSRTC,Government Bus,Push Back,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1397,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,18:20,04h 20m,Central Bus Station (CBS,1.7,348.0,31,TSRTC,Government Bus,Push Back,AC,260,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 84185,RAJADHANI AC (CONVERTED METRO LUXURY),14:30,18:45,04h 15m,Central Bus Station (CBS,3.8,422.0,31,TSRTC,Government Bus,Unknown,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,20:20,05h 20m,Uppal,3.8,279.0,5,TSRTC,Government Bus,Push Back,AC,320,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1001,LAHARI A/C SLEEPER CUM SEATER,15:15,20:55,05h 40m,Miyapur,2.5,397.0,20,TSRTC,Government Bus,Sleeper,AC,340,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1956,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:35,00:15,07h 40m,Bhel,2.8,317.0,24,TSRTC,Government Bus,Push Back,AC,460,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,22:15,05h 30m,Jubilee Bus Station JBS,3.8,332.0,29,TSRTC,Government Bus,Push Back,AC,330,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 7649,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,23:15,06h 15m,Jubilee Bus Station JBS,3.8,279.0,23,TSRTC,Government Bus,Push Back,AC,375,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 8207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,22:00,05h 00m,Central Bus Station (CBS,3.7,279.0,22,TSRTC,Government Bus,Push Back,AC,300,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1294,Lahari A/C sleeper,17:15,22:45,05h 30m,Miyapur,3.4,1206.0,18,TSRTC,Government Bus,Sleeper,AC,330,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,22:00,04h 15m,Central Bus Station (CBS,3.8,296.0,16,TSRTC,Government Bus,Semi Sleeper,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,17:50,00:15,06h 25m,Jubilee Bus Station JBS,3.7,296.0,23,TSRTC,Government Bus,Sleeper,AC,385,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1013,LAHARI A/C SLEEPER CUM SEATER,18:00,01:20,07h 20m,Jubilee Bus Station JBS,3.3,302.0,36,TSRTC,Government Bus,Sleeper,AC,440,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,18:20,23:55,05h 35m,Hayathnagar,4.6,950.0,32,TSRTC,Government Bus,Sleeper,AC,335,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 6817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,23:20,04h 50m,Central Bus Station (CBS),3.8,317.0,30,TSRTC,Government Bus,Push Back,AC,290,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1082,Lahari A/C sleeper,18:30,23:59,05h 29m,Miyapur,2.3,434.0,27,TSRTC,Government Bus,Sleeper,AC,329,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 9550,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,01:25,06h 55m,Alwal,3.8,348.0,29,TSRTC,Government Bus,Push Back,AC,415,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 9443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,00:30,05h 45m,Jubilee Bus Station JBS,1.9,279.0,31,TSRTC,Government Bus,Push Back,AC,345,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 9693,Lahari Non A/C Sleeper Cum Seater,19:10,01:30,06h 20m,Miyapur,3.8,348.0,35,TSRTC,Government Bus,Sleeper,Non A/C,380,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 9681,Lahari A/C sleeper,19:15,01:15,06h 00m,Bhel,4.1,434.0,11,TSRTC,Government Bus,Sleeper,AC,360,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25,02:30,07h 05m,Bhel,3.8,279.0,24,TSRTC,Government Bus,Push Back,AC,425,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 7660,LAHARI A/C SLEEPER CUM SEATER,19:35,01:30,05h 55m,Jubilee Bus Station JBS,1.8,356.0,34,TSRTC,Government Bus,Sleeper,AC,355,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1740,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,01:20,05h 30m,Jubilee Bus Station JBS,3.8,279.0,27,TSRTC,Government Bus,Push Back,AC,330,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 9571,Lahari A/C sleeper,19:55,01:55,06h 00m,Miyapur,2.9,434.0,28,TSRTC,Government Bus,Sleeper,AC,360,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1498,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:55,04h 55m,Central Bus Station (CBS),3.8,1372.0,28,TSRTC,Government Bus,Push Back,AC,295,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,20:25,01:30,05h 05m,Jubilee Bus Station JBS,3.8,340.0,29,TSRTC,Government Bus,Sleeper,AC,305,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1750,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:05,05h 35m,Jubilee Bus Station JBS,4.6,279.0,30,TSRTC,Government Bus,Push Back,AC,335,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 7810,LAHARI A/C SLEEPER CUM SEATER,20:55,01:45,04h 50m,Jubilee Bus Station JBS,3.8,296.0,16,TSRTC,Government Bus,Sleeper,AC,290,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,21:10,03:05,05h 55m,Miyapur,3.8,546.0,35,TSRTC,Government Bus,Sleeper,Non A/C,355,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1621,Lahari Non A/C Sleeper Cum Seater,21:15,03:20,06h 05m,Miyapur,3.9,279.0,37,TSRTC,Government Bus,Sleeper,Non A/C,365,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1730,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:20,05h 50m,Kukatpally,4.0,348.0,31,TSRTC,Government Bus,Push Back,AC,350,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:40,03:20,05h 40m,Miyapur,4.0,279.0,37,TSRTC,Government Bus,Sleeper,Non A/C,340,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,21:40,02:30,04h 50m,Jubilee Bus Station JBS,3.8,296.0,33,TSRTC,Government Bus,Sleeper,AC,290,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,TSRTC - 1924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:45,04h 15m,Central Bus Station (CBS,4.6,348.0,25,TSRTC,Government Bus,Push Back,AC,255,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,JBT TRAVELS,A/C Sleeper (2+1),16:30,22:45,06h 15m,Hitec City,3.5,1099.0,5,JBT TRAVELS,Private Bus,Sleeper,AC,375,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,JBT TRAVELS,A/C Sleeper (2+1),18:15,22:45,04h 30m,Mehdipatnam,3.6,1299.0,5,JBT TRAVELS,Private Bus,Sleeper,AC,270,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,JBT TRAVELS,NON A/C Sleeper (2+1),20:00,01:30,05h 30m,Erragadda,3.6,799.0,5,JBT TRAVELS,Private Bus,Sleeper,Non A/C,330,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),21:35,03:00,05h 25m,LB Nagar,4.6,500.0,26,Indu Travels,Private Bus,Seater / Sleeper,Non A/C,325,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,Indu Travels,A/C Sleeper (2+1),21:35,02:30,04h 55m,LB Nagar,3.6,900.0,16,Indu Travels,Private Bus,Sleeper,AC,295,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,03:00,05h 15m,Malakpet,4.6,549.0,20,Indu Travels,Private Bus,Seater / Sleeper,Non A/C,315,Hyderabad,Kurnool
Andhra Pradesh,Hyderabad to Kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,Miyapur,4.6,499.0,22,Indu Travels,Private Bus,Seater / Sleeper,Non A/C,300,Hyderabad,Kurnool
